choice,pagesubmit,clickcount,prob50,prob48,prob30,prob14,prob12,prob10,prob0,expect,complex,seenfirst,seensecond,alt1,alt2,alt3,alt4,alt5,gender1,age1,age2,age3,age4,education2,education3,education4,education5,ethnicity1,marital_status1,income2,income3,income4,income5,income6,income11,employment1,costop
3,10.281,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,11.391,1,0,0,0,0,1,0,0,12,0,1,0,2,0,1,0,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3,13.693,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.34,1,0,0,0,0,1,0,0,12,0,1,0,2,0,1,0,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,5.8189998,1,.5,0,0,0,0,0,.5,25,1,0,0,2,0,1,0,1000,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
3,7.8590002,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,11.141,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3,188.875,2,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3,3.6659999,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
0,2.9070001,0,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,5.4429998,4,0,0,0,0,1,0,0,12,0,1,0,2,0,1,0,1000,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
3,24.507999,5,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3,6.2589998,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,8.6140003,0,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,7.7800002,0,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,.66000003,0,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3,9.0679998,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,11.411,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3,92.905998,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,9.2229996,10,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,13.787,3,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,8.7910004,1,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
0,3.355,2,0,0,0,0,1,0,0,12,0,1,0,2,0,1,0,1000,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
0,2.283,0,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3,5.974,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
3,13.6,2,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
0,4.5450001,0,0,0,0,0,1,0,0,12,0,1,0,2,0,1,0,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,2.177,1,0,0,0,0,1,0,0,12,0,1,0,2,0,1,0,1000,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,.77200001,0,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3,9.0830002,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
3,10.93,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
3,6.415,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3,11.2,8,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3,7.8449998,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3,7.7129998,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
3,20.986,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,7.5539999,0,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
1,1.67,1,.5,0,0,0,0,0,.5,25,1,0,0,2,0,1,0,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,14.495,2,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
1,19.384001,1,.5,0,0,0,0,0,.5,25,1,0,0,2,0,1,0,1000,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,7.053,1,.5,0,0,0,0,0,.5,25,1,0,0,2,0,1,0,1000,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1.65,2,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3,2.0899999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1,8.427,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1.655,3,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,36.278999,3,0,0,0,0,1,0,0,12,0,1,0,1,0,2,0,1000,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
3,17.488001,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
1,6.5320001,1,.5,0,0,0,0,0,.5,25,1,0,0,2,0,1,0,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3,7.4250002,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,9.8629999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
3,9.1359997,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,3.757,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,4.592,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,19.290001,7,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
3,7.8239999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3,11.72,4,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,11.872,5,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,3.154,5,.5,0,0,0,0,0,.5,25,1,0,0,2,0,1,0,1000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
3,8.9060001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3,8.0129995,2,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3,16.280001,3,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,13.904,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,33.959999,8,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,2.175,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3,7.191,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,6,4,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3.7969999,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,5.7919998,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1,23.716999,4,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
3,15.488,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
3,8.6759996,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,3.7349999,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,5.1420002,4,.5,0,0,0,0,0,.5,25,1,0,0,2,0,1,0,1000,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
3,14.479,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3,11.004,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1,14.968,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1,.917,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,3.477,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
1,8.7779999,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3,14.893,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,2,0,1,0,1000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,6.3049998,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,11.689,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
3,3.3789999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1,0,2,0,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,11.674,2,0,0,0,0,1,0,0,12,0,1,0,2,0,1,0,1000,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1.936,1,.5,0,0,0,0,0,.5,25,1,0,1,1,0,2,0,1000,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2,24.468,2,0,0,.5,0,0,.5,0,20,1,0,0,1000,2,1,0,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,5
0,27.552,0,0,0,0,0,1,0,0,12,0,1,0,1000,2,3,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,5
2,148.24001,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,1,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,5
2,36.186001,2,0,0,.5,0,0,.5,0,20,1,0,1,1000,1,2,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,5
2,45.132,3,0,0,.5,0,0,.5,0,20,1,0,0,1000,2,3,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,5
5,200.125,3,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,1,2,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,5
0,2.473,1,0,0,0,0,1,0,0,12,0,1,0,1000,3,1,0,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,5
2,201.26199,3,0,0,.5,0,0,.5,0,20,1,0,1,1000,1,3,0,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5
2,72.541,3,0,0,.5,0,0,.5,0,20,1,0,1,1000,1,2,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5
2,45.159,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,5
2,99.184998,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,2,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,5
2,3.6849999,1,0,0,.5,0,0,.5,0,20,1,0,1,1000,1,2,0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2,52.243,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,2,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5
2,17.356001,1,0,0,.5,0,0,.5,0,20,1,0,1,1000,1,3,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5
3,26.652,4,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,2,1,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2,15.568,2,0,0,.5,0,0,.5,0,20,1,0,1,1000,1,2,0,3,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5
0,17.125999,2,0,0,0,0,1,0,0,12,0,1,0,1000,3,2,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5
0,51.316002,2,0,0,0,0,1,0,0,12,0,1,0,1000,2,3,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,5
3,25.84,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,3,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5
3,15.801,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,2,3,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,5
5,12.266,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,1,3,0,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,5
5,19.705999,5,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,1000,3,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2,118.296,14,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,2,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
3,13.18,5,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,2,1,0,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5
0,.98000002,0,0,0,0,0,1,0,0,12,0,1,0,1000,2,1,0,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,5
2,5.467,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,1,0,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,5
3,10.758,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,2,1,0,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,5
2,3.98,2,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,1,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,5
3,39.953999,6,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,2,3,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,5
2,7.9759998,2,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
0,63.23,2,0,0,0,0,1,0,0,12,0,1,0,1000,1,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5
5,5.8829999,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,1000,2,3,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,5
5,86.732002,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,1,3,0,2,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,5
3,97.141998,3,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,3,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
3,123.666,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,3,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,5
2,18.188,2,0,0,.5,0,0,.5,0,20,1,0,0,1000,2,3,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,5
0,24.601,0,0,0,0,0,1,0,0,12,0,1,0,1000,1,3,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,5
3,38.193001,4,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,2,3,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5
0,10.871,1,0,0,0,0,1,0,0,12,0,1,0,1000,2,1,0,3,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5
2,31.091999,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,1,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5
2,88.407997,4,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5
5,2.7579999,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,3,1,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5
2,9.2700005,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,2,1,0,3,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5
0,4.836,1,0,0,0,0,1,0,0,12,0,1,0,1000,3,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5
0,8.6850004,2,0,0,0,0,1,0,0,12,0,1,0,1000,3,1,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,5
5,21.459,4,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,2,1,0,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,5
0,60.018002,3,0,0,0,0,1,0,0,12,0,1,0,1000,1,3,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,5
5,125.339,4,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,1,3,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5
0,2.329,0,0,0,0,0,1,0,0,12,0,1,0,1000,3,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5
0,84.100998,4,0,0,0,0,1,0,0,12,0,1,0,1000,2,1,0,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2,28.908001,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,2,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5
2,53.070999,4,0,0,.5,0,0,.5,0,20,1,0,0,1000,2,3,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,5
2,11.473,2,0,0,.5,0,0,.5,0,20,1,0,0,1000,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5
0,6.6409998,1,0,0,0,0,1,0,0,12,0,1,0,1000,1,2,0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,5
3,8.8830004,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,2,1,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
2,7.0370002,5,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5
0,11.843,0,0,0,0,0,1,0,0,12,0,1,0,1000,1,2,0,3,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,5
5,60.994999,2,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,2,1,0,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5
3,32.703999,4,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
5,2.3380001,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,1,1000,3,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
3,63.743,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,1,3,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,5
0,36.821999,1,0,0,0,0,1,0,0,12,0,1,0,1000,2,3,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5
3,5.2750001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,1,3,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5
2,15.011,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,2,1,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
5,44.483002,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,3,1,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5
0,28.120001,1,0,0,0,0,1,0,0,12,0,1,0,1000,3,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,5
3,62.640999,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,1,3,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5
0,6.4650002,3,0,0,0,0,1,0,0,12,0,1,0,1000,1,2,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5
5,12.371,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,2,1,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,5
2,9.7889996,2,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,5
3,28.739,5,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,1,2,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5
3,4.2750001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,1,2,0,3,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,5
3,30.364,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,2,3,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,5
2,27.231001,1,0,0,.5,0,0,.5,0,20,1,0,1,1000,1,2,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5
0,14.716,2,0,0,0,0,1,0,0,12,0,1,0,1000,2,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
2,36.68,1,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,1,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5
5,45.828999,1,0,.2,.25,.15000001,0,.25,.15000001,21.625,4,0,0,1000,1,2,0,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,5
2,9.4879999,1,0,0,.5,0,0,.5,0,20,1,0,1,1000,1,2,0,3,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,5
0,16.434,2,0,0,0,0,1,0,0,12,0,1,0,1000,1,3,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,5
2,11.222,2,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5
2,38.493999,2,0,0,.5,0,0,.5,0,20,1,0,0,1000,3,1,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,5
